TeamId,TeamName,SubmissionDate,Score
357249,datalearningpr,"2016-08-05 07:07:40",0.77033
357521,YidaTao,"2016-08-05 07:16:20",0.73206
357546,CBA-Wenk,"2016-08-05 07:33:32",0.76555
357530,"Yuta Kawasaki","2016-08-05 07:40:49",0.75120
356885,"Pablo 3","2016-08-05 08:42:07",0.80383
356857,ViktoriaKhd,"2016-08-05 08:47:00",0.78947
357316,aalfa,"2016-08-05 08:49:14",0.77990
356373,Biranjanraut,"2016-08-05 09:05:56",0.78469
357598,paoloseba,"2016-08-05 10:23:22",0.62679
356831,"Artem Kupriyanov","2016-08-05 10:36:05",0.78469
356831,"Artem Kupriyanov","2016-08-05 11:09:06",0.78947
357166,staticalpirate,"2016-08-05 11:21:45",0.77033
357201,boojinks,"2016-08-05 11:25:04",0.77990
357201,boojinks,"2016-08-05 11:27:26",0.78469
357201,boojinks,"2016-08-05 11:39:13",0.78947
237287,"SASIKIRAN KARRI","2016-08-05 12:01:27",0.77033
345450,"Elizabeth G","2016-08-05 12:01:36",0.78469
357511,MashNagesh,"2016-08-05 12:29:28",0.76555
357631,"Roy Tingstad","2016-08-05 12:57:49",0.62679
357636,Reinier,"2016-08-05 13:03:39",0.62679
341460,"Tazeek Bin Abdur Rakib","2016-08-05 13:12:01",0.73206
357335,"Chandra 2","2016-08-05 14:24:53",0.77990
357662,"Darius Jaraminas","2016-08-05 14:49:50",0.76555
357666,ncjanes,"2016-08-05 14:50:55",0.62679
357658,HarshitKhare,"2016-08-05 14:56:07",0.75120
341460,"Tazeek Bin Abdur Rakib","2016-08-05 15:34:57",0.75598
341460,"Tazeek Bin Abdur Rakib","2016-08-05 15:41:00",0.76555
341460,"Tazeek Bin Abdur Rakib","2016-08-05 15:45:49",0.77033
357083,genyasike,"2016-08-05 15:56:39",0.77512
355076,hebert,"2016-08-05 15:59:12",0.76555
261054,extremin,"2016-08-05 16:00:22",0.76555
357666,ncjanes,"2016-08-05 16:14:15",0.76555
261054,extremin,"2016-08-05 16:57:16",0.77033
357379,AJReiling,"2016-08-05 17:22:22",0.77033
357166,staticalpirate,"2016-08-05 17:57:56",0.77512
357666,ncjanes,"2016-08-05 21:06:40",0.77990
357083,genyasike,"2016-08-05 21:17:02",0.78469
357041,RossMonro,"2016-08-05 21:30:28",0.78469
357083,genyasike,"2016-08-05 21:31:49",0.78947
355071,PraneethaPotiny,"2016-08-05 21:43:30",0.77033
345425,theGoat,"2016-08-05 22:45:55",0.79426
345425,theGoat,"2016-08-05 22:55:33",0.81340
357763,subalde,"2016-08-05 23:49:08",0.00000
357763,subalde,"2016-08-06 00:02:33",0.78947
355071,PraneethaPotiny,"2016-08-06 02:16:43",0.78947
357636,Reinier,"2016-08-06 02:23:20",0.76555
356828,"Yu Ohori","2016-08-06 02:30:14",0.74163
355903,htana,"2016-08-06 02:54:16",0.78469
261054,extremin,"2016-08-06 03:03:09",0.77990
357636,Reinier,"2016-08-06 03:40:49",0.78469
357785,Yjwang,"2016-08-06 03:44:58",0.75598
357796,schiavon,"2016-08-06 05:13:43",0.63636
357796,schiavon,"2016-08-06 05:16:12",0.76555
357800,ANSHULAGARWAL,"2016-08-06 05:23:48",0.74163
357796,schiavon,"2016-08-06 05:24:48",0.78469
346761,"Norse Force","2016-08-06 06:03:57",0.77990
357807,Sankirna,"2016-08-06 06:34:18",0.82297
357801,"Sanket Agrawal","2016-08-06 07:02:40",0.77512
319765,OhnishiYoshinori,"2016-08-06 08:02:56",0.76555
357817,"Jason 13","2016-08-06 08:07:19",0.76555
357824,guolz,"2016-08-06 08:33:59",0.69378
357511,MashNagesh,"2016-08-06 08:45:53",0.77990
357824,guolz,"2016-08-06 09:02:47",0.78469
357833,UdaysaiKollipara,"2016-08-06 09:15:51",0.79426
357817,"Jason 13","2016-08-06 09:33:56",0.77990
357166,staticalpirate,"2016-08-06 10:02:54",0.77990
357849,Shubhanshu,"2016-08-06 10:50:22",0.73684
357801,"Sanket Agrawal","2016-08-06 11:06:01",0.78469
352495,FSBDS_ThiagoC,"2016-08-06 11:17:16",0.69378
356190,"Ian Ferenci","2016-08-06 12:20:45",0.76555
357800,ANSHULAGARWAL,"2016-08-06 12:35:26",0.74641
261054,extremin,"2016-08-06 13:11:17",0.78469
357872,madmir,"2016-08-06 13:29:27",0.76555
357874,"Sneha Priya Bhattaram","2016-08-06 13:37:25",0.76555
261054,extremin,"2016-08-06 13:38:58",0.80383
357785,Yjwang,"2016-08-06 13:42:08",0.76555
357785,Yjwang,"2016-08-06 14:28:43",0.77990
357891,"Aditya Motwani","2016-08-06 14:43:05",0.62679
142728,"Inigo Sanchez","2016-08-06 14:44:36",0.78469
357884,pcullen11,"2016-08-06 14:46:55",0.76555
357891,"Aditya Motwani","2016-08-06 14:56:38",0.76555
357892,"M. Tan","2016-08-06 15:02:13",0.79426
357884,pcullen11,"2016-08-06 15:09:03",0.77990
357902,laldeep,"2016-08-06 15:25:00",0.62679
356828,"Yu Ohori","2016-08-06 15:34:48",0.79904
357907,爱吃柚子,"2016-08-06 15:35:43",0.77512
357902,laldeep,"2016-08-06 15:47:19",0.76555
357911,extremin1029,"2016-08-06 16:05:30",0.83254
357919,"Vince Von Bokern","2016-08-06 16:20:52",0.78469
357902,laldeep,"2016-08-06 16:20:52",0.77990
357920,"GowTham 2","2016-08-06 16:33:45",0.76077
357926,SuyashShrivastava,"2016-08-06 16:38:35",0.59330
357443,ShitaoWang,"2016-08-06 16:42:44",0.76555
357932,Param1,"2016-08-06 17:07:05",0.62679
357937,ThilankaKaushalya,"2016-08-06 17:22:19",0.62679
357935,vova_K,"2016-08-06 17:24:19",0.67464
357658,HarshitKhare,"2016-08-06 17:24:46",0.76077
357937,ThilankaKaushalya,"2016-08-06 17:48:43",0.76555
356368,bernardc,"2016-08-06 18:10:50",0.78469
357948,reshmakar,"2016-08-06 18:16:10",0.77512
298632,"Ramesh S","2016-08-06 18:32:11",0.82297
357369,heb46,"2016-08-06 18:45:08",0.77512
356368,bernardc,"2016-08-06 18:49:47",0.80383
357955,Esprit,"2016-08-06 19:10:04",0.76555
357955,Esprit,"2016-08-06 19:10:59",0.79904
357955,Esprit,"2016-08-06 19:18:32",0.80861
357960,"Martin Weber","2016-08-06 19:26:01",0.75598
357963,Vishy,"2016-08-06 19:30:38",0.62679
357964,PankajJadhav,"2016-08-06 19:32:30",0.62679
357963,Vishy,"2016-08-06 19:42:58",0.76555
357965,jmbeck,"2016-08-06 19:50:20",0.76077
357965,jmbeck,"2016-08-06 19:59:36",0.79426
357963,Vishy,"2016-08-06 20:11:42",0.77990
357666,ncjanes,"2016-08-06 20:13:12",0.78469
357963,Vishy,"2016-08-06 20:30:06",0.78469
357975,WalkerArmistead,"2016-08-06 20:37:08",0.00000
353777,"Adam Koala","2016-08-06 20:37:58",0.78469
357975,WalkerArmistead,"2016-08-06 20:50:03",0.70813
357985,AxelleRos,"2016-08-06 20:59:33",0.77990
357986,"Angela Xu","2016-08-06 21:07:02",0.76555
357985,AxelleRos,"2016-08-06 21:17:09",0.78947
357460,chriscz,"2016-08-06 21:19:04",0.77990
357902,laldeep,"2016-08-06 21:19:59",0.78469
357460,chriscz,"2016-08-06 21:21:35",0.78469
356059,fuckthedatas,"2016-08-06 21:24:04",0.76555
357976,HongliuZheng,"2016-08-06 21:33:35",0.78469
356059,fuckthedatas,"2016-08-06 21:53:18",0.77990
357428,"Sneha Agarwal","2016-08-06 21:58:57",0.73684
357989,KernelAI,"2016-08-06 21:59:42",0.76555
357963,Vishy,"2016-08-06 22:10:22",0.80383
357083,genyasike,"2016-08-06 22:42:53",0.79426
358004,RubenFlechas,"2016-08-06 22:54:33",0.77512
357428,"Sneha Agarwal","2016-08-06 23:11:46",0.74641
357428,"Sneha Agarwal","2016-08-06 23:44:41",0.76555
357986,"Angela Xu","2016-08-06 23:57:47",0.77512
345450,"Elizabeth G","2016-08-07 00:26:46",0.79426
152751,Armen,"2016-08-07 00:36:23",0.78469
358013,MarkGebhard,"2016-08-07 00:49:06",0.75120
358036,ManishDwibedy,"2016-08-07 02:16:03",0.76555
341460,"Tazeek Bin Abdur Rakib","2016-08-07 02:29:41",0.77512
358040,"Mohamad Hussien","2016-08-07 02:38:10",0.76555
358040,"Mohamad Hussien","2016-08-07 02:43:20",0.77990
358044,PavanKa,"2016-08-07 02:53:24",0.62679
358036,ManishDwibedy,"2016-08-07 03:16:37",0.77990
357083,genyasike,"2016-08-07 03:30:37",0.79904
358053,lalvarezc,"2016-08-07 03:51:33",0.76555
358053,lalvarezc,"2016-08-07 04:03:06",0.77512
358057,Tharini,"2016-08-07 04:14:00",0.79904
358057,Tharini,"2016-08-07 04:28:58",0.80861
358066,KodamasimhamPridhvi,"2016-08-07 05:21:27",0.78469
358067,kagurashi,"2016-08-07 05:38:59",0.76555
358071,"Kalyan Kumar","2016-08-07 05:52:25",0.76555
358072,"Jason Feng","2016-08-07 05:54:54",0.78469
355929,TAKUNOMasataka,"2016-08-07 06:04:21",0.75120
358073,Nrupatunga,"2016-08-07 06:10:08",0.75120
358071,"Kalyan Kumar","2016-08-07 06:10:12",0.77990
358067,kagurashi,"2016-08-07 06:14:27",0.78947
358076,AnuragPandey,"2016-08-07 06:15:26",0.77033
358075,Hokie,"2016-08-07 06:24:19",0.77033
358076,AnuragPandey,"2016-08-07 06:33:29",0.77512
358076,AnuragPandey,"2016-08-07 06:39:50",0.77990
357919,"Vince Von Bokern","2016-08-07 06:54:44",0.78947
351922,"Amar 5","2016-08-07 07:48:55",0.77990
358089,meowcow,"2016-08-07 08:11:28",0.67464
358094,RobinNorthcott,"2016-08-07 08:25:54",0.56938
358089,meowcow,"2016-08-07 08:27:27",0.69856
358089,meowcow,"2016-08-07 08:33:47",0.70335
358098,"david 20","2016-08-07 08:50:43",0.76555
358089,meowcow,"2016-08-07 08:51:21",0.74641
358089,meowcow,"2016-08-07 08:58:30",0.76077
356831,"Artem Kupriyanov","2016-08-07 08:58:48",0.79426
358089,meowcow,"2016-08-07 09:09:48",0.77033
358102,chonbeng92,"2016-08-07 09:14:30",0.75120
356831,"Artem Kupriyanov","2016-08-07 09:16:20",0.79904
357935,vova_K,"2016-08-07 09:35:58",0.79904
358112,MattRim,"2016-08-07 09:36:56",0.78469
357849,Shubhanshu,"2016-08-07 10:01:02",0.75598
357849,Shubhanshu,"2016-08-07 10:25:09",0.77990
358122,alsdra,"2016-08-07 10:47:46",0.62679
357891,"Aditya Motwani","2016-08-07 10:52:32",0.77990
358072,"Jason Feng","2016-08-07 11:11:29",0.79426
358098,"david 20","2016-08-07 11:12:43",0.77512
358122,alsdra,"2016-08-07 11:15:25",0.76555
358119,絡,"2016-08-07 11:33:06",0.75120
358135,"Mark Toledo","2016-08-07 12:06:46",0.77990
358139,"xingweih 2","2016-08-07 12:09:11",0.76555
358140,SjHM,"2016-08-07 12:17:38",0.80383
358112,MattRim,"2016-08-07 12:31:43",0.79904
335253,NebulousM,"2016-08-07 13:13:13",0.80383
344903,saranyapandiaraj,"2016-08-07 13:36:27",0.86603
358146,haoshuling,"2016-08-07 13:46:01",0.62201
357387,IlyaMalyutin,"2016-08-07 13:46:21",0.72249
358154,SumanthReddy,"2016-08-07 13:48:10",0.56938
358146,haoshuling,"2016-08-07 13:49:20",0.75120
357387,IlyaMalyutin,"2016-08-07 13:51:32",0.76077
358157,"Shiela Jimenez","2016-08-07 13:53:28",0.77990
357387,IlyaMalyutin,"2016-08-07 13:55:48",0.77033
357349,"Siva Sateesh Irinki","2016-08-07 14:01:51",0.81340
356086,Lelemurien,"2016-08-07 14:21:07",0.73684
357849,Shubhanshu,"2016-08-07 14:27:31",0.78947
357083,genyasike,"2016-08-07 14:30:07",0.80383
353777,"Adam Koala","2016-08-07 14:35:10",0.79426
355442,WakkaDojo,"2016-08-07 14:53:15",0.77033
355442,WakkaDojo,"2016-08-07 14:55:13",0.78469
358177,PhoGa,"2016-08-07 15:00:56",0.74641
356358,test1two3,"2016-08-07 15:08:54",0.76555
357674,jxsnow,"2016-08-07 15:21:16",0.56938
358182,"Miquel Larsson","2016-08-07 15:21:58",0.75120
357674,jxsnow,"2016-08-07 15:24:25",0.69378
356358,test1two3,"2016-08-07 15:28:20",0.77990
356358,test1two3,"2016-08-07 15:33:48",0.78469
357674,jxsnow,"2016-08-07 15:35:52",0.75598
358154,SumanthReddy,"2016-08-07 15:39:39",0.69378
358154,SumanthReddy,"2016-08-07 15:56:26",0.77512
358154,SumanthReddy,"2016-08-07 16:25:56",0.77990
357932,Param1,"2016-08-07 16:26:47",0.76555
352677,manishp,"2016-08-07 16:36:41",0.80383
356358,test1two3,"2016-08-07 16:38:11",0.79904
358132,JagadishP,"2016-08-07 16:40:35",0.81340
358205,"Margaret Pearce","2016-08-07 16:41:27",0.76555
356086,Lelemurien,"2016-08-07 16:43:10",0.74163
357932,Param1,"2016-08-07 17:16:43",0.77990
356682,Summerfffff,"2016-08-07 17:21:28",0.74641
356682,Summerfffff,"2016-08-07 17:33:44",0.77990
357932,Param1,"2016-08-07 17:37:20",0.78469
358219,balhissay,"2016-08-07 17:53:02",0.77512
351940,NeoJou,"2016-08-07 18:07:44",0.77512
358182,"Miquel Larsson","2016-08-07 18:12:51",0.79904
358113,ChristopherLines,"2016-08-07 18:31:26",0.75598
358060,"Mem Lamed","2016-08-07 18:35:30",0.77512
358212,KiranKS,"2016-08-07 18:36:59",0.78469
357975,WalkerArmistead,"2016-08-07 18:38:19",0.71770
358233,ShubhamJuneja,"2016-08-07 18:43:00",0.76555
358227,KieranKelliher,"2016-08-07 18:46:14",0.75120
358226,czajka002,"2016-08-07 18:46:54",0.72727
355438,"Dong Zhou","2016-08-07 18:49:45",0.79426
358238,vctrd,"2016-08-07 19:06:48",0.78469
358075,Hokie,"2016-08-07 19:07:27",0.78469
358219,balhissay,"2016-08-07 19:25:58",0.78469
357732,"Zach Chen","2016-08-07 19:31:49",0.75120
350041,"Filips Ivanovs","2016-08-07 19:38:06",0.74163
358246,"Data Rooster","2016-08-07 19:44:06",0.76555
358244,AlexK,"2016-08-07 19:50:02",0.00000
358244,AlexK,"2016-08-07 19:53:57",0.77033
358251,Himmel,"2016-08-07 19:53:59",0.77990
358212,KiranKS,"2016-08-07 20:04:35",0.81340
358251,Himmel,"2016-08-07 20:05:10",0.78469
358212,KiranKS,"2016-08-07 20:10:49",0.82297
358261,"Maxime 2","2016-08-07 20:22:33",0.77990
358264,nlsaha,"2016-08-07 20:32:25",0.76555
358205,"Margaret Pearce","2016-08-07 20:58:09",0.77512
201129,RedWalrus,"2016-08-07 21:11:16",0.81340
358253,LatschesarAtanassov,"2016-08-07 21:19:26",0.40670
357345,CTan,"2016-08-07 21:20:45",0.77990
322033,VikasSharma,"2016-08-07 21:37:19",0.80383
346641,i512,"2016-08-07 21:42:40",0.78947
358277,RafaelAlfinito,"2016-08-07 21:51:10",0.76555
357345,CTan,"2016-08-07 21:57:43",0.78469
350041,"Filips Ivanovs","2016-08-07 22:16:01",0.75120
358284,ngaurav,"2016-08-07 22:24:38",0.75120
336455,"PSun 2","2016-08-07 22:26:15",0.79426
358285,mattlewissf,"2016-08-07 22:33:16",0.76555
356086,Lelemurien,"2016-08-07 22:42:36",0.74641
353777,"Adam Koala","2016-08-07 23:14:38",0.80383
353777,"Adam Koala","2016-08-08 00:10:39",0.81818
335253,NebulousM,"2016-08-08 00:12:32",0.80861
358267,AsurasDevas,"2016-08-08 00:31:54",0.72249
358302,"Hugo Barreiro","2016-08-08 01:08:20",0.76555
301656,ozzie494,"2016-08-08 01:16:57",0.79904
341460,"Tazeek Bin Abdur Rakib","2016-08-08 01:22:07",0.77990
358307,etHANsolo,"2016-08-08 01:26:17",0.56938
358307,etHANsolo,"2016-08-08 01:39:57",0.69378
358302,"Hugo Barreiro","2016-08-08 01:40:53",0.78469
358307,etHANsolo,"2016-08-08 01:46:17",0.75598
356190,"Ian Ferenci","2016-08-08 01:49:33",0.78947
358295,zeph,"2016-08-08 01:52:12",0.74641
358302,"Hugo Barreiro","2016-08-08 02:05:12",0.80383
358307,etHANsolo,"2016-08-08 02:05:23",0.77512
358304,KieranStanley,"2016-08-08 02:46:19",0.00000
358304,KieranStanley,"2016-08-08 02:54:10",0.71770
358320,"Stan 3","2016-08-08 02:57:01",0.62679
357152,xuxu2016,"2016-08-08 03:00:05",0.76555
344897,nikamikase,"2016-08-08 03:10:45",0.78469
358320,"Stan 3","2016-08-08 03:11:02",0.76555
358321,"Rakesh D R","2016-08-08 03:14:38",0.81340
358323,"Humbert Humbert","2016-08-08 03:25:58",0.75120
357976,HongliuZheng,"2016-08-08 03:26:08",0.78947
236595,AbhishekJain,"2016-08-08 03:42:35",0.62679
236595,AbhishekJain,"2016-08-08 03:45:50",0.76555
358320,"Stan 3","2016-08-08 03:56:55",0.77990
357097,JamesGoGo,"2016-08-08 03:57:34",0.79426
236595,AbhishekJain,"2016-08-08 03:57:47",0.78469
353340,"Michael Xu","2016-08-08 04:04:08",0.79426
358331,"Alvaro João","2016-08-08 04:13:51",0.76077
348708,"Aditya Kaul","2016-08-08 04:37:26",0.79904
358320,"Stan 3","2016-08-08 05:39:13",0.78469
356190,"Ian Ferenci","2016-08-08 06:02:01",0.79904
358352,"Jannes Germishuys ","2016-08-08 06:03:43",0.76555
357521,YidaTao,"2016-08-08 06:18:21",0.76555
358355,AbinashAnkitRaut,"2016-08-08 06:19:53",0.76555
358357,peerac,"2016-08-08 06:40:08",0.29187
357631,"Roy Tingstad","2016-08-08 06:45:09",0.76555
358359,AakashAgrawal,"2016-08-08 06:46:42",0.82297
358357,peerac,"2016-08-08 06:49:20",0.76555
358363,VprajaGopal,"2016-08-08 06:55:08",0.76555
358366,RichardPremkumar,"2016-08-08 06:55:10",0.76555
358368,gautamburye,"2016-08-08 06:55:31",0.76555
358376,ReguRamanSK,"2016-08-08 06:56:25",0.76555
358371,AhamedYounis,"2016-08-08 06:57:14",0.76555
358384,vijaysultan,"2016-08-08 06:57:51",0.76555
358372,anujaparikh,"2016-08-08 06:57:54",0.76555
358362,RakhiThayyil,"2016-08-08 06:57:58",0.76555
237287,"SASIKIRAN KARRI","2016-08-08 06:58:34",0.77990
358379,lovishchaudhary,"2016-08-08 06:59:48",0.76555
358369,"snehareddy 2","2016-08-08 07:00:41",0.76555
358386,SachinPatil,"2016-08-08 07:01:21",0.76555
358381,NamanShrivastava,"2016-08-08 07:03:42",0.23445
358390,DhanashreeJamkar,"2016-08-08 07:03:49",0.76555
358370,Janu,"2016-08-08 07:04:03",0.76555
358393,Ishani,"2016-08-08 07:06:14",0.76555
358378,NandkishorPawar,"2016-08-08 07:06:17",0.76555
358373,"arpit sharma","2016-08-08 07:07:50",0.76555
350821,"Akshaya SK","2016-08-08 07:12:35",0.82297
358357,peerac,"2016-08-08 07:13:02",0.77512
357152,xuxu2016,"2016-08-08 07:30:21",0.77033
358320,"Stan 3","2016-08-08 07:32:08",0.79426
358367,"Vinoth 4","2016-08-08 07:34:04",0.76555
358385,"Anshul  2","2016-08-08 07:36:46",0.23445
358122,alsdra,"2016-08-08 07:43:16",0.77990
358404,joe617,"2016-08-08 08:07:55",0.76555
356888,"Jamie 2","2016-08-08 08:10:17",0.81340
358315,mistakk,"2016-08-08 08:14:59",0.75120
358365,RamV,"2016-08-08 08:17:33",0.76555
358400,"Varun Puligilla","2016-08-08 08:20:20",0.82297
353340,"Michael Xu","2016-08-08 08:23:03",0.80383
358146,haoshuling,"2016-08-08 08:23:59",0.77033
358415,astuanax,"2016-08-08 08:30:20",0.73684
358418,natpaphon,"2016-08-08 08:34:30",0.76555
257807,"Giovanni 3","2016-08-08 09:13:46",0.76555
352664,"soham kulkarni","2016-08-08 09:17:48",0.80383
358424,AnupamB,"2016-08-08 09:19:55",0.62679
358421,LuukVeeken,"2016-08-08 09:19:57",0.74163
358320,"Stan 3","2016-08-08 09:24:30",0.81340
357650,JørnHanserud,"2016-08-08 10:25:36",0.76555
358377,"abhishekkumar 2","2016-08-08 10:41:13",0.74641
358374,tanvir,"2016-08-08 10:42:25",0.74641
358364,SenthilnathanSk,"2016-08-08 10:44:38",0.73206
358381,NamanShrivastava,"2016-08-08 10:51:10",0.73684
358375,rajeshkumar,"2016-08-08 10:53:04",0.72727
342794,yatharthkhobragade,"2016-08-08 10:56:27",0.77512
358385,"Anshul  2","2016-08-08 10:59:26",0.76077
358388,Manpreet,"2016-08-08 11:01:05",0.76555
358387,NikhilGaur,"2016-08-08 11:05:35",0.76555
357589,bstuder,"2016-08-08 11:06:13",0.76077
358380,ThilagarA,"2016-08-08 11:06:45",0.73684
358380,ThilagarA,"2016-08-08 11:26:26",0.76077
358418,natpaphon,"2016-08-08 11:27:16",0.77033
358443,TarniSharma,"2016-08-08 11:39:59",0.74163
358441,GarimaAgarwal,"2016-08-08 11:40:03",0.77512
358444,aliviabanerjee,"2016-08-08 11:40:49",0.77033
358445,AlimpanBasu,"2016-08-08 11:41:45",0.76555
358442,mohammedshoaib,"2016-08-08 11:42:02",0.77033
358454,ArunimaDebroy,"2016-08-08 11:48:28",0.76077
358448,HarshRastogi,"2016-08-08 11:50:24",0.76077
358455,"PROSENJIT DUTTA","2016-08-08 11:50:39",0.76555
358456,"Jessica Lim","2016-08-08 11:52:39",0.76555
358457,RitikaJain,"2016-08-08 11:54:01",0.71770
358436,ThulasiRaman,"2016-08-08 11:54:23",0.75120
358452,NareshShet,"2016-08-08 11:54:38",0.75120
358460,SumanKumarSaha,"2016-08-08 12:00:52",0.76555
357631,"Roy Tingstad","2016-08-08 12:06:11",0.77990
358467,Yves,"2016-08-08 12:24:03",0.76555
358437,JohnLi,"2016-08-08 12:33:29",0.79426
357631,"Roy Tingstad","2016-08-08 12:42:54",0.78469
358183,"Boramy G.","2016-08-08 12:54:45",0.62679
358472,PhamCuongManh,"2016-08-08 13:01:10",0.76555
358467,Yves,"2016-08-08 13:01:31",0.77990
357311,JacoLiebenberg,"2016-08-08 13:06:13",0.80383
72704,"Maria  Koroliyk","2016-08-08 13:09:26",0.73206
72704,"Maria  Koroliyk","2016-08-08 13:10:57",0.75120
358478,NathanMcNary,"2016-08-08 13:26:12",0.76555
358472,PhamCuongManh,"2016-08-08 13:36:26",0.77990
358483,Brusko,"2016-08-08 13:40:53",0.62679
358437,JohnLi,"2016-08-08 13:56:30",0.79904
358226,czajka002,"2016-08-08 14:28:09",0.77512
345651,"mary 3","2016-08-08 14:36:15",0.81340
322469,"vinoth 3","2016-08-08 14:36:32",0.82297
357083,genyasike,"2016-08-08 14:38:11",0.81340
358483,Brusko,"2016-08-08 14:39:25",0.77990
353301,"NarendraPrasad Karumanchi","2016-08-08 14:59:19",0.76555
358503,"Azhaan Zahabee","2016-08-08 15:15:29",0.62679
358503,"Azhaan Zahabee","2016-08-08 15:28:56",0.76555
358503,"Azhaan Zahabee","2016-08-08 15:47:13",0.77990
138283,"Brian Bai","2016-08-08 16:02:25",0.75598
358210,"Xelio Cheong","2016-08-08 16:13:40",0.77512
358262,aadrianfr,"2016-08-08 16:20:47",0.76077
327494,DavidKluszczynski,"2016-08-08 16:24:04",0.78469
358517,TeeKay,"2016-08-08 16:27:09",0.37321
358427,rahalimohamed,"2016-08-08 17:16:26",0.75120
357496,AiswaryaSankar,"2016-08-08 17:26:30",0.75120
31688,"Mo Kweon","2016-08-08 17:28:19",0.77512
358537,"Robert G. Van Wesep","2016-08-08 17:35:23",0.76555
358541,Matthias,"2016-08-08 17:57:46",0.80383
352727,"Alessandro Betti","2016-08-08 18:00:38",0.78947
358537,"Robert G. Van Wesep","2016-08-08 18:10:36",0.77990
358543,JasonPaumier,"2016-08-08 18:11:24",0.76555
358545,MuskanBararia,"2016-08-08 18:18:41",0.77990
358546,CarlosLage,"2016-08-08 18:19:10",0.79426
357726,"Tony & Yiwei","2016-08-08 18:32:45",0.78947
358549,ecosdv,"2016-08-08 18:35:44",0.56938
358550,"GauravKumar 2","2016-08-08 18:46:38",0.76555
358421,LuukVeeken,"2016-08-08 19:17:24",0.76555
358549,ecosdv,"2016-08-08 19:31:35",0.69378
358550,"GauravKumar 2","2016-08-08 19:37:04",0.77990
358421,LuukVeeken,"2016-08-08 19:39:01",0.77990
358557,WhitneyHardaway,"2016-08-08 19:42:35",0.77033
357726,"Tony & Yiwei","2016-08-08 19:46:52",0.79904
358557,WhitneyHardaway,"2016-08-08 19:47:11",0.79904
350041,"Filips Ivanovs","2016-08-08 19:54:27",0.75598
317993,"Jiahong Wang","2016-08-08 19:57:14",0.78469
358549,ecosdv,"2016-08-08 19:57:24",0.75598
350041,"Filips Ivanovs","2016-08-08 20:02:29",0.78469
358550,"GauravKumar 2","2016-08-08 20:12:11",0.78469
356086,Lelemurien,"2016-08-08 20:14:44",0.75120
358177,PhoGa,"2016-08-08 20:15:39",0.78469
358549,ecosdv,"2016-08-08 20:24:08",0.77512
358573,LJCM,"2016-08-08 20:34:32",0.78469
350041,"Filips Ivanovs","2016-08-08 20:36:19",0.78947
358574,MatthewMitchell,"2016-08-08 20:48:04",0.72249
357447,"B. Pu","2016-08-08 20:48:23",0.76555
358573,LJCM,"2016-08-08 20:48:59",0.80383
304722,FernandoHidalgo,"2016-08-08 20:49:04",0.73206
358574,MatthewMitchell,"2016-08-08 20:53:20",0.77990
357446,Skystriker1284,"2016-08-08 21:02:17",0.76077
356086,Lelemurien,"2016-08-08 21:11:31",0.75598
289134,tgd16,"2016-08-08 21:51:38",0.79904
358591,ThéoFaure,"2016-08-08 22:16:15",0.56938
355527,"Daniel Haden","2016-08-08 22:18:12",0.75120
358591,ThéoFaure,"2016-08-08 22:37:58",0.69378
358591,ThéoFaure,"2016-08-08 22:43:39",0.75598
358598,JoaoPires,"2016-08-08 22:49:14",0.77990
358591,ThéoFaure,"2016-08-08 22:56:33",0.77512
355527,"Daniel Haden","2016-08-08 23:01:30",0.76555
358601,eriklindernoren,"2016-08-08 23:14:38",0.73684
358604,"Whitney Chia","2016-08-08 23:24:05",0.80383
358605,"Ganeshan Iyer","2016-08-08 23:25:00",0.77033
358606,"Brennan 2","2016-08-08 23:29:00",0.81340
357282,PaoloM,"2016-08-08 23:36:36",0.80383
358601,eriklindernoren,"2016-08-09 00:07:58",0.75598
358614,NicolasNADISIC,"2016-08-09 00:51:02",0.56938
358614,NicolasNADISIC,"2016-08-09 00:52:27",0.69378
358616,"Cedric BOSCHER","2016-08-09 00:55:15",0.77512
341460,"Tazeek Bin Abdur Rakib","2016-08-09 01:03:26",0.78469
358620,"Dmitry 6","2016-08-09 01:18:54",0.77512
341460,"Tazeek Bin Abdur Rakib","2016-08-09 01:45:46",0.78947
357070,PhillipKriegel,"2016-08-09 01:47:32",0.79904
358601,eriklindernoren,"2016-08-09 02:15:06",0.76077
358627,"Lee Szu-Hsien","2016-08-09 02:20:08",0.77033
358644,Limey,"2016-08-09 04:16:19",0.77033
358646,juncoder,"2016-08-09 04:20:14",0.77033
358646,juncoder,"2016-08-09 04:42:04",0.77990
358456,"Jessica Lim","2016-08-09 04:52:39",0.77990
358651,"Fredy Sandoval","2016-08-09 05:05:16",0.56938
348161,abhishekrai,"2016-08-09 05:10:42",0.74641
358651,"Fredy Sandoval","2016-08-09 05:17:13",0.69378
358651,"Fredy Sandoval","2016-08-09 05:30:09",0.75598
358651,"Fredy Sandoval","2016-08-09 05:35:14",0.77512
237287,"SASIKIRAN KARRI","2016-08-09 05:42:48",0.79426
358122,alsdra,"2016-08-09 06:18:47",0.78469
237287,"SASIKIRAN KARRI","2016-08-09 06:43:38",0.81340
352727,"Alessandro Betti","2016-08-09 07:00:03",0.79426
358683,"Karthik Arumugham","2016-08-09 07:11:21",0.76555
358687,"Kishore Banala","2016-08-09 07:19:27",0.62201
